Who,Chat Content,Label
,"［邊間英國大學最多中國留學生？］讀者奧脫福(化名)為子女報考英國大學，利用英國HESA (Higher Education Statistics Agency高等教育統計局)最新的2022/23兩份公開數據 (https://www.hesa.ac.uk/data-and-analysis/students/table-28; https://www.hesa.ac.uk/data-and-analysis/students/table-1) 製成Excel試算表，比較英國各大學中、港學生所佔比例(是的，中、港是兩個獨立數據)，作為報讀參考資料。奧脫福話，既然做咗，唔好嘥，問小編要唔要，小編梗係老實不客氣啦，並且徵得奧脫福同意，將pdf與《刺針》讀者分享，讀者可到以下超連結下載： https://bit.ly/hkedulancet_202223HESA 。
 
「我sort咗由大到細嚟睇，嚇親，以為身在大陸。」奧脫福說。
 
讀者在本帖末處可看到中國留學生佔非本地生30%以上院校的列表。去年六月發生毆打香港人事件的修咸頓大學(The University of Southampton)，名列榜首，比例為68.7%，中國留學生佔全校學生比例亦高達27.9%。「本來呢間都有考慮過嘅，依家不了」，奧脫福說。
 
以絕對數字而言，中國留學生人數最多的是University College London (UCL)：全校51,810學生，中國留學生人數13,975，佔全校27%。
 
有趣的是，佔非本地生超過50%的五間院校中，有三間是藝術學院，分別是Glasgow School of Art (51.3%)、The University of Arts London (51.4%)、Royal College of Art (64.5%)。「所以之前 ［東倫敦］果幅塗鴉牆事件，實在係唔難預料到」，奧脫福說。
 
感謝奧脫福與本台讀者分享這個有趣且重要的英國高等教育參考資訊。
 
中國留學生佔非本地生比例
- 68.7% (The University of Southampton) (佔全校27.9%)
- 64.5% (Royal College of Art) (佔全校46.2%)
- 56.2% (The University of Sheffield)
- 51.4% (The University of Arts, London) (佔全校28.3%)
- 51.3% (Glasgow School of Art)
- 49.9% (The University of Bristol)
- 49.7% (University College London)
- 49.5% (The University of Glasgow)
- 49.2% (The University of York)
- 49.1% (The University of Manchester)
- 48.3% (The University of Birmingham)
- 48.3% (University of Durham)
- 47.8% (Study Group)
- 47.5% (London Film School Limited) (佔全校41.2%)
- 45.5% (Goldsmiths College)
- 44.0% (The University of Leeds)
- 43.1% (The University of Edinburgh)
- 41.4% (The University of Liverpool)
- 40.4% (Royal Northern College of Music)
- 40.1% (The University of Warwick)
- 40.0% (Imperial College of Science, Technology and Medicine)
- 39.3% (Newcastle University)
- 37.5% (University of Nottingham)
- 36.4% (University of Wales Trinity Saint David)
- 36.3% (The University of Lancaster)
- 35.6% (Cardiff University)
- 35.5% (Cambridge Arts and Sciences Limited)
- 34.8% (Leeds Conservatoire)
- 34.6% (AA School of Architecture) (佔全校32%)
- 34.5% (King’s College London)
- 33.3% (Arts University Plymouth)",0
iphoneengineer,哦⋯⋯不過先得個三個月，你和平選舉換政府嘅情況都未出現過一次，真係好難試㗎咋，未經考驗,0
,你可以withdraw 咗去，然後再申請過,0
synnoveescape,係,0
,19年有個臨時政府有三個月果個？,0
,應該係19年香港成立果個,0
,事實英屬香港期間 香港係好多人嘅逃生門 而避嘅好多係因為激進政權管治 香港有日獨立如果係咁嘅人管 呢種絕不是光復 而係又一次奪社,0
,"講真 起碼俾英國🇬🇧殖民多100年
先好講獨唔獨立 😂
唔想搞到香港變shithole country 🙏🏻",0
iphoneengineer,其實希特拉只所以可以咁勁玩到極右，原因唔係佢係右，係因為佢本身就係左。佢嘅出身本身就係工黨出身嘅，左到唔左。冇左翼超血源範圍嘅關懷基礎，根本右係唔得嘅。,0
synnoveescape,大家小學都係咁學,0
,紫荊花就唔知，但洋紫荊係殖民地時代學校已經有教,0
synnoveescape,係，或者融入當地社區，入政府、政黨幫手都好,0
synnoveescape,係，先團結好自己人，在帶大家進發，佢哋chur我態度、冇禮貌，唔識都被佢哋咁得罪，多謝。,0
synnoveescape,打仗都唔得啦，經過呢幾年，大家對世界有認知啦,0
iphoneengineer,做呢啲嘢嘅話最好就考番個社工牌，或者起碼都要讀吓呢方面嘅書籍，會比較好,0
iphoneengineer,佢哋嗰班人打仗就得但係去到管理同埋經世濟民管理上面就唔得啦⋯⋯,0
synnoveescape,又話2019年開始，再今日有咩做過？ 有冇咩進步？,0
iphoneengineer,派唔派錢其實都唔係重點，重點係幫啲人適應當地，尤其係心理輔導、生活資訊、職業輔導等等，同埋心理上面嘅幫助可能仲實際,0
iphoneengineer,香港人而家喺海外嘅組織其實主力係要喺社福同埋各種移民心理健康上面幫香港人適應當地,0
synnoveescape,"我覺得佢叫自己做臨時政府，唔好強調大夾個傷口，要有願景，有種魄力，比大家睇到可以帶大家前行

同我講，指我呢樣個樣比人覺得佢哋唔謙虛，而且冇認受性就代表香港，呢啲唔叫騎劫，我唔知叫咩。而家冇一個組織敢話自己代表所有香港人",0
iphoneengineer,對於香港人，鬼佬西方聖人，對香港人甚至對中國人都善意好多,0
iphoneengineer,就算係英國香港原先嗰個盾徽起碼個意境都好好多啦,0
iphoneengineer,咪係囉！,0
synnoveescape,香港大把揀,0
synnoveescape,木棉？ 英雄樹？ 白蘭花？,0
iphoneengineer,反正變種植物雖然係由於地域環境等因素成長會有差異但仍然可以互相繁殖，最適合香港情況啦,0
iphoneengineer,其實搵啲香港原生嘅不過又係變種嘅做代表就得。,0
synnoveescape,"個個係紫荊花，洋紫荊冇。
我好記得呢個係中共立心不良",0
iphoneengineer,反正洋紫荊呢隻花本身有啲問題，最後斷後，唔係好意頭囉,0
synnoveescape,洋紫荊嗰個圖案其實係大陸佬幫我哋揀出嚟㗎，對於香港人嚟講都係一個痴線佬戇居圖案。本身係好缺乏美感呢。更加唔好講洋紫荊花本身就係最後嘅，咁呢隻嘢做標誌咪即係唔老嚟啫,0
synnoveescape,大陸揀個個叫紫荊花，英治個個先叫洋紫荊,0
synnoveescape,去另外個區,0
iphoneengineer,洋紫荊嗰個圖案其實係大陸佬幫我哋揀出嚟㗎，對於香港人嚟講都係一個痴線佬戇居圖案。本身係好缺乏美感呢。更加唔好講洋紫荊花本身就係最後嘅，咁呢隻嘢做標誌咪即係唔老嚟啫,0
synnoveescape,係咪呢講支藍白旗同香港臨時政府？,0
synnoveescape,好,0
,主討論區 定香港前途果邊？,0
,,0
synnoveescape,去邊？,0
,打到七彩 理想同現實嘅差别,0
,應該去另一邊傾啦 呢度曼城主場,0
,事實英屬香港期間 香港係好多人嘅逃生門 而避嘅好多係因為激進政權管治 香港有日獨立如果係咁嘅人管 呢種絕不是光復 而係又一次奪社,0
fullsuitrioter,咁就要等佢彈我鐘，或者睇佢review完有冇得改,0
synnoveescape,我冇意見，我覺得佢哋太快,0
buddy4ever22,"講真 起碼俾英國🇬🇧殖民多100年
先好講獨唔獨立 😂
唔想搞到香港變shithole country 🙏🏻",0
Windanz,佢呢個島式月台的確好窄，唯一擴建過嘅係Angel 站，依家會見到佢月台係勁闊。新月台係另一邊,0
Windanz,A brief history of the Piccadilly Line: from grand opening to 2025 upgrade https://www.standard.co.uk/lifestyle/london-life/history-piccadilly-line-a3291441.html,0
,"EU civil war erupts over electric cars as Germany joins forces with China
https://www.msn.com/en-gb/news/world/eu-civil-war-erupts-over-electric-cars-as-germany-joins-forces-with-china/ar-AA1rHLy3",0
Windanz,"//英國國會前研究員Christopher Cash和教師Christopher Berry早前被控為中國從事間諜活動，涉嫌違反英國《官方機密法》。兩人周五（4日）下午2時30分在中央刑事法院答辯否認控罪，獲准以原有條件保釋，且無需再每周向警方報到。案件押後至明年10月6日開審。

審前聆訊於下午2時30分開始，法庭書記讀出控罪，兩人西裝革履站於犯人欄，先後表明不認罪。居於牛津郡威特尼（Whitney）、32 歲的Christopher Berry神態自若，答辯後隨即端坐；居於東倫敦白廟（Whitechapel）、29 歲的Christopher Cash則略顯焦躁，坐下後身體躬前和擺動，不時把玩手指和抓頭，嘴角不斷微動，聽到代表律師發言時多次點頭。//

【倫敦直擊｜被控為中國當間諜 兩英國男不認罪續保釋 明年10月6日開審

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/倫敦直擊｜兩英國男被控為中國當間諜不認罪/

#倫敦直擊 #國會 #官方機密法 #間諜 #追新聞 #thechaser 
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
☕️ ko-fi｜https://ko-fi.com/thechasernews",0
,Reserve 未入籍唔駛諗,0
Windanz,Britain launches new nuclear attack submarine https://ukdefencejournal.org.uk/britain-launches-new-nuclear-attack-submarine/,0
fullsuitrioter,入唔岩嘅頂多由頭申請,0
fullsuitrioter,所以我撳左reserve,0
fullsuitrioter,但見佢係regular 係要train 過先，reserve就唔洗,0
fullsuitrioter,我想做dog handler,0
,師兄想入咩兵種？,0
fullsuitrioter,都係入定紙先,0
fullsuitrioter,不過我未住夠18個月,0
fullsuitrioter,佢揀兵種都幾亂,0
fullsuitrioter,撳完了,0
,有唔明再問,0
fullsuitrioter,因為我撳到後邊visa 佢又冇得揀bno,0
fullsuitrioter,有的,0
charlesyeungg,正解,0
,師兄有冇BNO Passport ?,0
,"National Identity 填 british 。 Background 填 Chinese 
From 13th February 2024",0
fullsuitrioter,請問填表時bno是否認係british ? 同埋有特衰護照係咪當中國籍？,0
synnoveescape,大家加油,0
a880889,好，多多交流🙏🏼🙌🏼🙇🏻‍♂️,0
synnoveescape,@a880889  時間唔啱啫，期待你哋工作,0
synnoveescape,咁你哋太快叫佢做香港旗,0
synnoveescape,你唔好咁話係我嘅心結，你哋咁樣冠名，大家自然咁諗，除非我唔認自己香港人。,0
a880889,呢個咪就係我哋做緊嘅嘢囉,0
a880889,呢度從來都冇人覺得而家就係代表晒全香港人你要擺低你個心結,0
a880889,我知，甚至乎都唔講呢枝旗啦，我自己心目中最理想嘅係香港人可以拎得返洋紫荊嘅詮釋權，呢樣仲難過藍白旗啦，咁咪慢慢宣傳同埋推進囉。,0
synnoveescape,呢8個字跟住本民前一段時間，8個字，4年後咪知，4年後咪接受，本民前有業績，受唔受就隨意，但本民前冇話代表邊個，係大眾選擇,0
synnoveescape,"唔好話我冇禮貌，傲慢之類，我有花時間解釋

我覺得有樣野，你哋業績差少少，HKW 而家話代表晒香港，都未必所有人跟機。希望你哋明，支旗暫時係代表個團體，主要係冇業績，好難有廣泛認同，希望理解",0
a880889,So😂?,0
synnoveescape,Speaker,0
synnoveescape,你哋類似香港議會咁,0
a880889,逐客？你係主人？,0
synnoveescape,可以，咪答咗你,0
synnoveescape,我唔會向任何人回應支旗任何問題,0
a880889,而係你自己話從來都冇見過呢面旗，咁你今日討論完之後下次咪唔會再講呢句囉，我就係咁嘅意思咋。,0
synnoveescape,你哋考慮搵大組織幫手，唔喜組織一件事，但佢哋真係入屋好多,0
a880889,你會唔會過分解讀呢？我冇叫你幫我宣傳喎。,0
a880889,佢係由邊個創作冇關係㗎喎？一九年嘅時候大家舉八字旗，大部份人連呢個係出自邊度嘅口號都唔清楚,0
synnoveescape,我唔會宣傳，我最多話見過，佢哋問我比返你，我冇責任幫你哋。,0
synnoveescape,香港臨時政府，唔好意思，我麻麻地接受呢個諗法，我估北美會唔喜呢個諗法,0
a880889,"咁至少你認清咗呢一年期一九年被設計二零年被應用去到今日曼城有人舉，呢面旗係有歷史嘅。

咁如果北美有人問起，你而家都有足夠嘅知識去回應佢哋。",0
synnoveescape,"我講嘢直，唔知點解你覺得冇禮貌？ 我一直有耐性同佢講，冇warn，冇逐客。可能佢哋個設計接觸到我專業，我就更直接講。

我唔係住深山，完全冇見過。我呢邊北美完全未人提，亦冇人攞出嚟講，所以話如果冇人係呢邊提，或者有討論，一律當地方旗。我唔知就算，我啲拍檔識人咁多，接觸面廣都唔知，咁佢哋要諗諗點解，而且唔係自己話香港旗就係",0
a880889,"自由香港旗是「香港臨時政府」國旗的設計方案，由LIHKG討論區網民「三步中出西門」在2019年6月28日發表，其主張藍色代表自由，白色代表和平[2]。有部分抗爭者視自由香港旗為「香港國旗」。

根據維基百科呢一年期首次被公開係2019年嘅6月28號",0
a880889,"https://amp.lihkg.com/thread/2067551/page/1

關於呢支旗嘅討論，甚至延伸咗另外一個討論串，可見佢唔係單純第一次出現嘅旗。",0
a880889,"【突發】中環IFC出現 上藍下白旗
- 分享自 LIHKG 討論區
https://lih.kg/2066533

我引用返連登，雖然呢個係一個討論區，但大家都應該好清楚佢當年係一九年革命裏便最主要嘅資訊流通平台。",0
a880889,同埋你話你第一次見呢枝旗唔緊要，咁我話返俾你知呢枝旗已經喺香港運動裏面出現咗唔止幾次🙏🏼🙇🏻‍♂️🙌🏼,0
a880889,"希望係我誤會咗你，但老實講你講嘢嘅語氣認真對我嚟講好冇禮貌。因為我尊重同你嘅交流，所以我決定表達我覺得被冒犯嘅感受。

咩叫做「好吧，你哋隨意」，翻譯做香港語文就即係「好囉，你哋鍾意囉！」係好晦氣嘅說話嚟。

呢度冇人嘗試壟斷發言權首先，亦都冇人「唔認真」咁創作一枝旗出嚟，更加冇人「唔認真」咁樣去推動香港民族身份認同同獨立嘅進程。

但你一嚟呢就用一種指責嘅語氣，先將人描述成無知同傲慢，繼而晦氣，我絕對唔認同呢個係一種尊重。",0
synnoveescape,"你咁去sales 好多人會接受
香港人仲未有一個好清楚願景，所以而家咁樣出，好似時間差啲。你哋英國知，北美真係唔知",0
synnoveescape,"我想講識別度低，冇其他意思
我有睇過佢個解釋，如果唔會講得出佢個意思，只係話設計上攞唔到重點，維港唔及獅子山，呢十年香港大大細細畫面，維港真係唔及獅子山。

好多細節上好唔足，變相代表不足。支旗真心第一次見，咁就代表香港，唔。好吧。你哋隨意。

「願榮光」點出嚟？ 佢時間同宣傳？",0
a880889,"民國時期，白色代表坦白無私、民權和平等；美國白色代表廉潔公正；法國代表皇室但近代大家已經直接當咗同國訓對應嘅平等。

白色冇絕對嘅意義，只有廣泛意義，但香港由一個冇本土意識，慢慢經歷中華民國英國殖民，先至真係容納咗普世價值，而平等公正我自己以為係香港人最大嘅一種價值追求亦都係屬於一種核心價值。

再配合埋本身香港地理嘅海天特色就係一種我自己認為好理想嘅象徵顏色。",0
Chris_UK2023,係呀，但答晒啲問題，佢叫我唔使報，下年請早 😅,0
a880889,"我唯一同意嘅係建構國旗嘅原則裏便一定要有好嚴謹嘅考慮，包括最重要嘅一定要係一啲美學嘅元素。因為國旗係喺潛意識裏便影響力好強嘅一個東西。

舉一個好細嘅例子，要考慮埋國民教育裏面小朋友去學畫呢一支國旗嘅時候話俾佢哋知呢個係屬於我哋國家嘅一個美嘅象徵。",0
a880889,"屬於海嘅藍色必然會係國旗嘅一個部份甚至一個主要嘅色調，香港嘅歷史實在同海太過密切。

無論係地理，開埠，漁港，海天城一色嘅維港景色，龍獅旗嘅藍色，甚至屬於香港獨立歷史裏面最重要嘅政黨本土民主前線嘅藍色，都定調咗新國旗顏色嘅主調。",0
a880889,比起目前大家覺得乜嘢係最具代表性我更加樂意去發掘乜嘢先係最貼合嘅代表符號。,0
a880889,冇一樣嘢俾佢更貼合我哋民族身份嘅經歷。,0
a880889,對我自己嚟講，最代表到香港民族歷史同身世嘅一定係洋紫荊。無論係佢被發現嘅歷史，到佢嘅原生地消失，以及點樣要由人手去嫁接變到全港都係。比中共用咗之後香港人自己都污名化呢一個屬於自己香港本土嘅奇蹟。,0
a880889,咁你呢句又何嘗唔係一種無知同埋傲慢呢？你冇去了解唔熟悉就話人哋模糊。,0
,窮都可以要報😂 冇衝突,0
Chris_UK2023,呢度年度海外同本地加埋都冇足夠收入，但係一樣要交水電煤市政稅，仲唔係窮咩 🥲,0
Samsonws,https://www.youtube.com/watch?v=rViwVoR-BTc,0
